"id","co_list","country_origin"
6603035872,"[23012940800, 6507749251, 6603101959, 6603887882, 15050020600, 7003825811, 6603385749, 14028987800, 55903416600, 55588795800, 7408665883, 55888047900, 7003514396, 10138985500, 7004342815, 7005893920, 15726653600, 56443488800, 7005599651, 7003525284, 6504740903, 56667727400, 55588796200, 6508000555, 7501643563, 22636270000, 6701812145, 55936580400, 7004451763, 8879470000, 6602885301, 34870897400, 35582556600, 7003377342, 54881633400, 55470782400, 6507533633, 6701806018, 36163333700, 6507660488, 7007050698, 55896964300, 56845629900, 15081877200, 34869278800, 34870453200, 6602614103, 6603349848, 56634794200, 23477959900, 7103224284, 35269156700, 6701683422, 6603035872, 15060488800, 55907112800, 54896274400, 57201402471, 26436314600, 16311348200, 57188851562, 36924456300, 6506833005, 6602350846, 6602267247, 6602332274, 6602542195, 8596567800, 8697826300, 6602071678]","Slovenia"
6603048831,"[6602866181, 35424974600, 55582958600, 6506207883, 8414639500, 55978089100, 26643482900, 56228746900, 47061518100, 36453489300, 56405698200, 57136792600, 21734521500, 7003355164, 23028431900, 6507731740, 56354909600, 36997495200, 7004374434, 57193098278, 56539778600, 6507682473, 36600585000, 55360943400, 57196220456, 6506274605, 36997232300, 7801655727, 23389476400, 36640154800, 24450913200, 57197102771, 7003321268, 6507297205, 35226398000, 6603076663, 7003418936, 57192404276, 35409027000, 6701555390, 57191579070, 57193643203, 24451112900, 36997544700, 57201533507, 23477837000, 16644959100, 6602426187, 36980321200, 57199355472, 57199000145, 57204342098, 6506584789, 57191579095, 56315143000, 36628043900, 37107310300, 16033412700, 55361191900, 6701519967, 9279186400, 24390476900, 56714313700, 24833321700, 7003356267, 24824888300, 35191147500, 36344251500, 6507836143, 8503673200, 16033286000, 13608109300, 6603096821, 57199643252, 57202571383, 56685307000, 7007033979, 55000373500, 6603048831]","Romania"
6603051439,"[34882444800, 24450939400, 56380889100, 56042371600, 36613661200, 8623406100, 55845306900, 6507373080, 55512805400, 24776963100, 6506818589, 6602677794, 56809769000, 24478602800, 50461105200, 56022641200, 6603848755, 55543541300, 56102128700, 7004091452, 16023895100, 24802254400, 55842467400, 56027909200, 24483794000, 55637257300, 7004165717, 35611166300, 57188982879, 37058389600, 8202056800, 56644915300, 17433924200, 55520989800, 26649505900, 36615841900, 55822190200, 25927465600, 6507253900, 55447383700, 56285668500, 8721000600, 7102915738, 14523052700, 7005695648, 23051214500, 6506642085, 6603787944, 14052963500, 55662486700, 55320790700, 34882023600, 26325914800, 55096320700, 21835115200, 57188565700, 6603688645, 7801504966, 7006341829, 14056269000, 47860911300, 24780232400, 55812501200, 6701665490, 6602181843, 6603562710, 57197970135, 8918812900, 7102195434, 7007182576, 6507610866, 35563987700, 7004027126, 7004328694, 56200497400, 55489367800, 7006706428, 7101936893, 16069625600, 55988102400, 6505757448, 35203986700, 55482608400, 26325270800, 55953981200, 36164976400, 16550926100, 55354851100, 36615523100, 55403375900, 55320547100, 6505818914, 35555550500, 19639846700, 26325593900, 36069380400, 57201553200, 35578734900, 23102587700, 25931080500, 56021730100, 57199441720, 57189360954, 55346346300, 35612073800, 55549917000, 56861929800, 57199223628, 7004671823, 7103084368, 36651659600, 56186204500, 35619471700, 35613331800, 18936684900, 15623805800, 37761759600, 56944735600, 7402166642, 56238230900, 26325270900, 56724686200, 15020395900, 55662435200, 24587235200, 25822272400, 7006256018, 24474555800, 54392968600, 6603722652, 23567095200, 8836957600, 6507216803, 18037580200, 35595830700, 6603051439, 27067535800, 24399081400, 35092995000, 6603413948, 7402155969, 7402866116, 54893890500, 57190491600, 7003782620, 8512859100, 36676059100, 7102405599, 23392108000, 37665976800, 56121588700, 56177084900, 51061671400, 55662631400, 57189457386, 35262443500, 55845112300, 57190494188, 56072371700, 56303330300]","Finland"
6603069434,"[11640908800, 7003472387, 24299438600, 55150412300, 7006179855, 35227514900, 55410030100, 35227147800, 8778149400, 35228095000, 7005541400, 35227872800, 35227006500, 8664297000, 14628448300, 55113636400, 7102533686, 23111033400, 26652720700, 55225098300, 35314890300, 13103118400, 35227743300, 35278917700, 7005353545, 8249861200, 6701355601, 7005036116, 10043170400, 57203237985, 35227656300, 7005986413, 7007037044, 13105027700, 7003472505, 55081795200, 6506292865, 57203050115, 36495674500, 7005962889, 35314626700, 36444102800, 35227902100, 12793598100, 7004105880, 35227961500, 35314745500, 6603761822, 8614871200, 35286171300, 8160475300, 35227367600, 56001332400, 35227883200, 36016440000, 7003548355, 35227836100, 8791901900, 7005173453, 12646519500, 36037682900, 35314828500, 35353791700, 6603728597, 6507740890, 6602824424, 24758023400, 24528429800, 12774402800, 35278210800, 34570144500, 8300986100, 36494027000, 24528859900, 35221327100, 55147564800, 35226980100, 35227961100, 38562322700, 36493881100, 35227896600, 57202556187, 35227759900, 35227972900, 12793570600, 55145468200, 7004924714, 22965884200, 35271010300, 7003731759, 7006839088, 35240990000, 34970679100, 8086263100, 7402459968, 10046177100, 16425415500, 7103348567, 7103297368, 35240519000, 34572721500, 35228213600, 10039827300, 55146144100, 9334803300, 35227645800, 35240466800, 15752667000, 6701665148, 23493778300, 35227627400, 29667473800, 36049570700, 7401566604, 35227738000, 36494221200, 35227767700, 22955020700, 36493943200, 10041684900, 23034132900, 14049411500, 36494301100, 11043442100, 7004508087, 35227843000, 55145871800, 6603755450, 56899139000, 35228231100, 7006004667, 12793483200, 36494270400, 6701605315, 35227714500, 35315151300, 56374547400, 24757805000, 6701511114, 10046154700, 35227854800, 35278094800, 8438299600, 7005663187, 35227747800, 24436285400, 7005362651, 9338053600, 7004268515, 36494857700, 35227670000, 36493910000, 36495740400, 6603830771, 11640461300, 8612237300, 7102915062, 24775787000, 6603069434, 26435426300]","Spain"
6603078652,"[55940590600, 24469691400, 35788590600, 6503885848, 36672387100, 7201625629, 55405997600, 53874033700, 56085609000, 18538873900, 25936689200, 7005285428, 35102760500, 35753695800, 6701496891, 6602642495, 23051304000, 57194607167, 57196569666, 7004272195, 57202379329, 55339465800, 7402001997, 7401444947, 55266530900, 56910144600, 56405555800, 35090705500, 57188968030, 6506988645, 57008068200, 7006760553, 8879662700, 56368981100, 55375957100, 55911871600, 15923314800, 6603352178, 35595446900, 8351773300, 57188965498, 55148739200, 7101836928, 6602086017, 57195832459, 6601947277, 36879699600, 35452862100, 34267940500, 7005359253, 57190346393, 15052127900, 6701696164, 35838201000, 7401856169, 57197557418, 57200269483, 35193763500, 15844268200, 57200820911, 55757940400, 35444459700, 7005459638, 55837709500, 6603200704, 34868527300, 56705766600, 8342877900, 56799176400, 55885294800, 14422587600, 7003882195, 35248729300, 55304490200, 6602146523, 25957614300, 55926740700, 7006434012, 6601974503, 7003877607, 23025236200, 57202374890, 55909007600, 55891817200, 29767486200, 7202537723, 7007042299, 56119426300, 36441260800, 6603847946, 12545797900, 22034198800, 20733770000, 57195447575, 55837611800, 7005661977, 7402515225, 7003270447, 11738782000, 6602798387, 14822574900, 35495423800, 6508119358, 6603262783, 7004534603, 54417185100, 6508281165, 57205271895, 55450677600, 35609196900, 35090250600, 23992629100, 6505541487, 7406130032, 56102755700, 14030755700, 25824769400, 7004724089, 56320641400, 56297874300, 16176688000, 57190983554, 7407272325, 15841408400, 23992013200, 7003700625, 35193958800, 55435472800, 57196476322, 25825774500, 6505856420, 57188958631, 36151056300, 9239862700, 55816720300, 57050388400, 57188956603, 6603075006, 55276674500, 35305896900, 7402221002, 7006369229, 57197244878, 7102391760, 54383071700, 35448906200, 55448539100, 57201215965, 6603851742, 6603454430, 55388037600, 7006665188, 57203026404, 35240816100, 6701417455, 55266530800, 7005035510, 56227575800, 6603078652, 6602714623]","Spain"
6603084945,"[55354845700, 15736776200, 57197328905, 22036214800, 7403948057, 57090908700, 56979975200, 50861037600, 35147143200, 6603182121, 11141937200, 24923330100, 36810434100, 55218249800, 26636097100, 55913575000, 6506331740, 7003644509, 55468911200, 7102896234, 24343201900, 56231483000, 56912412800, 16241428100, 15044512900, 7005270150, 57003616900, 7004437128, 6603084945, 6602748562, 6603886738, 23567140500, 6603604115, 8721713300, 6507434648, 24832095400, 6602643117, 18036622000, 54388907200, 56911791300, 12796966600, 15134873800, 8980736200, 55846002900, 8922231000, 20734083800, 36810179800, 57090823900, 8317840100, 7202648296, 8531134700, 57090976500, 57203644661, 6603397393, 55484297500, 24282189600, 25031633700, 23480875300, 36647799600, 36161335600, 8042090800, 7102227267, 7103389512, 6701880142, 57195337550, 6603720020, 6603683157, 36647229800, 55217648500, 36609204600, 22235461500, 6603756423, 7006849427, 10039133600, 24504494500, 6506751918, 6602420142, 56940627900, 26321406400, 23034626500, 6603951050, 55861617100, 12768040400, 26025243600, 8510022100, 12765868000, 7102147042, 6603719149, 56347567600, 6603112443]","United Kingdom"
6603096821,"[55978089100, 13608031000, 14023951000, 57193098278, 56539778600, 6507682473, 55602814900, 57196518711, 35168819000, 55497664700, 56907044300, 55892530900, 57197325788, 48161147100, 56922297700, 6507376997, 56919700200, 56786535400, 7801579756, 6507836143, 55315318000, 6603096821, 57191329274, 6603048831]","Romania"
6603096931,"[24725145600, 35105904000, 36116641800, 56303432200, 25930239500, 36477609100, 6602094478, 7202770192, 36117350800, 56690593300, 57204885397, 55473887000, 7004695833, 55617088800, 6602087460, 7003714982, 14018700200, 57200214443, 49061603000, 35169084600, 16834327100, 24829838400, 36675745600, 7401680706, 56660028100, 8843545800, 35218899400, 55793236300, 6602369613, 22836395600, 23390581200, 35303838800, 55436018000, 56078521300, 25646630100, 6507387222, 36918271700, 57191246801, 7202147547, 55968017500, 6603096931, 57190173286, 6506986343, 7004352360, 55938269800, 24503681900, 36140936300, 57192591597, 13104207600]","Romania"
6603102917,"[7006315020, 26648246800, 24329223700, 35231615000, 7403404824, 7102760992, 6701610017, 57196114977, 22952881700, 7202470438, 16067125800, 7005423657, 7402105900, 35370349100, 6602378288, 7005473334, 7003962934, 7003528759, 56188131900, 35351391300, 55800240200, 57189230664, 35485475400, 35374955600, 7202318417, 7005604946, 7005907043, 7006125159, 55800251500, 6701823086, 57197777520, 7202322545, 7006224498, 14064793200, 15926160500, 7006990967, 7004286071, 55172027000, 6602935932, 14323071100, 7006507139, 57203072655, 7006894742, 8546476700, 6506948253, 7006468255, 57194754729, 7004400303, 6701612213, 55947145400, 6506552509, 7101842109, 6701705920, 12767684800, 57021167300, 6603102917, 24175240900, 56289245900, 55760328400, 7004345054, 55400421600, 7403404521, 6602309354, 36037246700, 7101854959, 35378012400, 35354080500, 7004828916, 56489197300, 16023891700, 55941988600, 7101682939, 7006003970, 7402785538, 18535933700, 57201973508, 36048731400, 57202569482, 57202558736, 34872560400, 7202580243, 7402165524, 35374213400, 56424163100, 57200401692, 7202443550, 55122317600, 57202558242, 55138342700, 7403082031, 7006425397, 7003411255, 36078643000, 7006462782, 35375662400, 7102087489, 57202594629, 7004391239, 57202564940, 7005545809, 7005943124, 23482042200, 10339684700, 26643471200, 57191950176, 21634758500, 55586732900, 15052409700, 7006771047, 26024787300, 7004120938, 7006736234, 7006020461, 57191531896, 6602395515, 7401667966, 6602412421, 7005443464, 7004697483, 55800239500, 57203258251, 7402712462, 56662814100, 6508158868, 7404019093, 35373396900, 7102591911, 36039269800, 14624780200, 36505189800, 7005798316, 57201742256, 6701522355, 34067958200, 7005806521, 35242861500, 7402061249, 9938997700, 7005376453, 6602566084, 10538767300, 7102574024, 7202478539, 55248074700, 55574146000, 35369845200, 55801768400, 55800249300, 36012823000, 56676464600, 56813518300, 7004714461, 15759864800, 24167365600, 57202315232, 56521788900, 7005273061, 7007138278, 7006642150, 7005997553]","Germany"
6603170855,"[57197536641, 24476525700, 55544717700, 6602277767, 36601445900, 56229107600, 7003900562, 7003532692, 14023951000, 56347497500, 56230603300, 6603170855, 6505907121, 55511749173, 6602532406, 7801388863, 14024766400, 6602426187, 6603149003, 24829253200, 6603091157, 6506399063, 55544432600, 36454404700, 6602702944, 55557698400, 7103273447, 55761050600, 36027137000, 57193060970, 6504022520, 35105976300, 56264498800, 9279186800, 36714022000, 56712532600, 7103072506, 36601314300]","Romania"
6603194133,"[6507932672, 12238924800, 56226432000, 36637789700, 6603481094, 7006259719, 6701761544, 6602416137, 57102241800, 18936613900, 6508123149, 7101979150, 22951030300, 56528067100, 10046266400, 57203510305, 57204516896, 54584015400, 55540853800, 7004471341, 56200586800, 57201451572, 57192285751, 23033384000, 8310303300, 7402858569, 55645278800, 6507290198, 27168218200, 7004495969, 6505831010, 6602104935, 57192216683, 15846638700, 57189372014, 16232144500, 55577172600, 7003991675, 55633496700, 17134928000, 7004279939, 15062974600, 23985103500, 7005240464, 14071597200, 16836746900, 10145055900, 6507932836, 6603822246, 6602121898, 57193573038, 35741701300, 6701359803, 7003673788, 6505960648, 56347430600, 16070685900, 6602930895, 56142472400, 7801393872, 55885977300, 16401996500, 6506134744, 6603863257, 35515028700, 8622011100, 7103078114, 57189075170, 25654415600, 10042831100, 56941049600, 6603480832, 24761422600, 7401678601, 23013672200, 56201008400, 6701691153, 7103290131, 7005084435, 6603194133, 56305396500, 12795141400, 6506561307, 18438191900, 8362471200, 6603555622, 55169673000, 15830997800, 16833557300, 14040447800, 6603917628, 24171703100, 56347549500, 56765968700, 13806228800, 7005203266, 55462988100, 56941200200, 57202523979, 6602337102, 7801318739, 55395671900, 7006073180, 6701647198, 15122216800, 55577120100, 55243449700, 22979492200, 23006692200, 7102777706, 13605079400, 57201213802, 6602478958, 55759801200, 13609810800, 56190380400, 56227500400, 8557974900, 10440406900, 7202464630, 56769994100, 57189906807, 35308370300, 6506688893, 14032896900, 57204299147, 35228169100, 7101672333, 55886511500, 37034351500, 35580749200, 22936388500, 55795153300, 7005594519, 7004135831, 7102731681, 7003388325, 7004209575, 7201770921, 56227190700, 57194711983, 20436756400, 8420705200, 55948636600, 19934377400, 56595544000, 57192439246, 6602690516, 56463724500, 23105456100, 6508332006, 7003864559, 35306607600, 7003459057, 6508391922, 35742003700, 6602168823, 55270472700, 6602694653, 57192427518]","Poland"
6603201723,"[6602157697, 6603229955, 8716932100, 7005397765, 6506117000, 24070293900, 6602152078, 6701310607, 6603567119, 6602506131, 56606933400, 55129097500, 6602272540, 7004036382, 6603454752, 7801595940, 23398171300, 6603761446, 55798750500, 55788235300, 6701796650, 8677529900, 7006254900, 55789099700, 7004357942, 16063763000, 54927155000, 6603201723, 35771347900, 6508137535, 18037995200, 6507380422, 55982262600, 56312416200, 26641949000, 6506716745, 6602750284, 7006254669, 7004264659, 23398575700, 54781218900, 16835919700, 13105776600, 6504554714, 6701810269, 8930319200, 51665832800, 56209488100, 7003289061, 8597680100, 8677529700, 7201588584, 6506063972, 6602437222, 56038667500, 6506504556, 15059819500, 16836204400, 56721308400, 6603751026, 15020957300, 57198162679, 13105195900, 6602621053]","France"
6603203160,"[7004641300, 36242516500, 26221519900, 56524525600, 57195221542, 6507898415, 36195731000, 26222030400, 57192706113, 57112620100, 50361853000, 35366665800, 56182337100, 55143189500, 24330974800, 57195222101, 6603203160, 35932779100, 35079590500, 56584486500, 57194271344, 6602121842, 6603444851, 56607350900, 56370960500, 56624395900, 43361112700, 57205003395, 35520084100, 55490157700, 7006335627, 56106874000, 19934022800, 37077950100, 15623588500, 35334581400, 55913013400, 56524499100, 32868080800, 56330788000, 26222030500, 56734516900, 56734354600, 26221995700, 53872312500, 6603855030, 56530386100, 56182191800, 55915268800, 36195409600, 57195222723, 16452898500, 15833647300, 6507585222, 56530824900, 26221849800, 56891737800, 55635588300, 7201360592, 23036867800, 56583799000, 7004482778, 55988120800, 55999977700, 35932141800, 6508259563, 56265368300, 6506704110, 56049577200, 56530703600, 15064237300, 7102213366, 57194277622, 26221851900, 7004019964, 6506923776, 55670790400, 7006398216, 56989723400, 55774504200, 26221791500, 56499274000, 24778190100, 55955725600, 56200388900, 56913353000, 23985476400, 56208849200, 26221883700, 6603840311, 37056844600, 56891443000, 57194831681, 23468914500, 55788679500, 34867732300, 26221899600, 6507280214, 36992766300, 6505719645, 15838871900, 47561547100, 35088130400, 36195838300, 57112612200, 55670184300, 26221864300, 54179743600, 6701395829, 15128248700, 55744470400, 24176244100, 57198811014, 57188929927, 35953029000, 14632209800, 15726750600, 6701504907, 55638741900, 15832056200, 57195220885, 55773000600, 56213247900, 36863846300, 35931844000, 56624413600, 56104955300, 36711657900, 23985006000, 36692001200, 6603500978, 35519883700, 50761291700, 15726057400, 25653694400, 37089205700, 35932623300, 57192644036, 57003581900, 37001418700, 57193430990, 7801654735, 16647438800, 56641794000, 6505724884, 55655110100, 57195220952, 55773002200, 57193359323, 17346292700, 34771167200, 55667593700, 55846328300, 7006563821, 24343497200, 6507274736, 16068399600, 8067904500, 56394470900, 36195592700]","Slovakia"
